Maximum CNC 25 LB,"0.07675",N
"13.02500","0.19055","-2.02885"
"13.05000","0.19062","-2.03644"
"13.07500","0.19142","-2.03742"
"13.10000","0.19179","-2.04294"
"13.12500","0.19185","-2.04129"
"13.15000","0.19261","-2.05073"
"13.17500","0.19304","-2.04952"
"13.20000","0.19309","-2.06113"
"13.22500","0.19362","-2.05909"
"13.25000","0.19424","-2.06555"
"13.27500","0.19436","-2.06352"
"13.30000","0.19433","-2.07128"
"13.32500","0.19478","-2.07506"
"13.35000","0.19546","-2.07846"
"13.37500","0.19563","-2.08385"
"13.40000","0.19574","-2.08731"
"13.42500","0.19653","-2.09434"
"13.45000","0.19688","-2.09233"
"13.47500","0.19691","-2.09530"
"13.50000","0.19766","-2.09992"
"13.52500","0.19812","-2.10696"
"13.55000","0.19817","-2.11021"
"13.57500","0.19849","-2.11202"
"13.60000","0.19922","-2.12012"
"13.62500","0.19944","-2.12205"
"13.65000","0.19942","-2.12549"
"13.67500","0.19988","-2.12516"
"13.70000","0.20055","-2.12773"
"13.72500","0.20071","-2.13483"
"13.75000","0.20093","-2.14407"
"13.77500","0.20170","-2.14740"
"13.80000","0.20197","-2.14952"
"13.82500","0.20204","-2.14697"
"13.85000","0.20283","-2.15183"
"13.87500","0.20322","-2.15602"
"13.90000","0.20325","-2.16825"
"13.92500","0.20396","-2.16953"
"13.95000","0.20445","-2.17245"
"13.97500","0.20452","-2.17270"
"14.00000","0.20449","-2.17767"
"14.02500","0.20507","-2.17793"
"14.05000","0.20568","-2.17971"
"14.07500","0.20579","-2.18388"
"14.10000","0.20589","-2.19496"
"14.12500","0.20669","-2.20435"
"14.15000","0.20704","-2.20717"
"14.17500","0.20751","-2.20539"
"14.20000","0.20817","-2.20232"
"14.22500","0.20833","-2.20524"
"14.25000","0.20831","-2.20842"
"14.27500","0.20891","-2.22076"
"14.30000","0.20949","-2.22585"
"14.32500","0.20960","-2.23176"
"14.35000","0.20981","-2.23077"
"14.37500","0.21059","-2.23240"
"14.40000","0.21086","-2.23201"
"14.42500","0.21086","-2.23586"
"14.45000","0.21102","-2.24334"
"14.47500","0.21182","-2.25006"
"14.50000","0.21213","-2.25716"
"14.52500","0.21252","-2.25737"
"14.55000","0.21322","-2.25949"
"14.57500","0.21341","-2.26032"
"14.60000","0.21339","-2.26558"
"14.62500","0.21402","-2.26741"
"14.65000","0.21458","-2.27347"
"14.67500","0.21468","-2.27858"
"14.70000","0.21466","-2.28493"
"14.72500","0.21541","-2.28519"
"14.75000","0.21589","-2.28860"
"14.77500","0.21595","-2.29047"
"14.80000","0.21618","-2.29617"
"14.82500","0.21695","-2.29979"
"14.85000","0.21721","-2.30315"
"14.87500","0.21749","-2.31164"
"14.90000","0.21824","-2.31480"
"14.92500","0.21848","-2.31886"
"14.95000","0.21847","-2.31573"
"14.97500","0.21906","-2.32303"
"15.00000","0.21965","-2.32509"
"15.02500","0.21976","-2.33222"
"15.05000","0.21981","-2.33517"
"15.07500","0.22060","-2.34082"
"15.10000","0.22100","-2.34159"
"15.12500","0.22103","-2.34634"
"15.15000","0.22141","-2.34821"
"15.17500","0.22212","-2.35366"
"15.20000","0.22230","-2.35572"
"15.22500","0.22275","-2.36221"
"15.25000","0.22341","-2.36526"
"15.27500","0.22357","-2.37121"
"15.30000","0.22370","-2.37281"
"15.32500","0.22449","-2.37427"
"15.35000","0.22482","-2.37740"
"15.37500","0.22483","-2.38161"
"15.40000","0.22488","-2.38706"
"15.42500","0.22569","-2.39125"
"15.45000","0.22608","-2.39814"
"15.47500","0.22611","-2.39848"
"15.50000","0.22672","-2.40367"
"15.52500","0.22728","-2.40217"
"15.55000","0.22738","-2.41072"
"15.57500","0.22790","-2.41198"
"15.60000","0.22852","-2.42116"
"15.62500","0.22865","-2.41897"
"15.65000","0.22893","-2.42669"
"15.67500","0.22968","-2.42656"
"15.70000","0.22992","-2.43108"
"15.72500","0.22990","-2.43196"
"15.75000","0.23007","-2.43806"
"15.77500","0.23087","-2.44212"
"15.80000","0.23118","-2.44602"
"15.82500","0.23119","-2.45149"
"15.85000","0.23190","-2.45341"
"15.87500","0.23239","-2.45783"
"15.90000","0.23246","-2.45765"
"15.92500","0.23289","-2.46366"
"15.95000","0.23357","-2.46690"
"15.97500","0.23373","-2.47502"
"16.00000","0.23404","-2.47526"
"16.02500","0.23478","-2.47947"
"16.05000","0.23500","-2.48247"
"16.07500","0.23498","-2.48456"
"16.10000","0.23510","-2.48762"
"16.12500","0.23591","-2.49139"
"16.15000","0.23625","-2.50086"
"16.17500","0.23626","-2.50159"
"16.20000","0.23690","-2.50748"
"16.22500","0.23745","-2.50586"
"16.25000","0.23754","-2.51225"
"16.27500","0.23809","-2.51475"
"16.30000","0.23869","-2.51944"
"16.32500","0.23881","-2.52252"
"16.35000","0.23885","-2.52742"
"16.37500","0.23965","-2.53122"
"16.40000","0.24005","-2.53313"
"16.42500","0.24008","-2.53695"
"16.45000","0.24018","-2.54025"
"16.47500","0.24099","-2.54351"
"16.50000","0.24133","-2.54711"
"16.52500","0.24138","-2.55454"
"16.55000","0.24214","-2.55782"
"16.57500","0.24257","-2.56047"
"16.60000","0.24263","-2.56261"
"16.62500","0.24337","-2.56542"
"16.65000","0.24383","-2.57187"
"16.67500","0.24389","-2.57143"
"16.70000","0.24417","-2.57956"
"16.72500","0.24492","-2.57904"
"16.75000","0.24516","-2.59041"
"16.77500","0.24514","-2.58615"
"16.80000","0.24545","-2.59140"
"16.82500","0.24620","-2.59299"
"16.85000","0.24643","-2.59902"
"16.87500","0.24642","-2.60230"
"16.90000","0.24716","-2.60626"
"16.92500","0.24764","-2.61196"
"16.95000","0.24774","-2.61381"
"16.97500","0.24851","-2.61768"
"17.00000","0.24893","-2.61791"
"17.02500","0.24897","-2.62272"
"17.05000","0.24944","-2.62741"
"17.07500","0.25009","-2.63215"
"17.10000","0.25024","-2.63438"
"17.12500","0.25022","-2.63803"
"17.15000","0.25076","-2.64010"
"17.17500","0.25139","-2.64177"
"17.20000","0.25151","-2.64828"
"17.22500","0.25154","-2.65174"
"17.25000","0.25234","-2.65945"
"17.27500","0.25274","-2.65784"
"17.30000","0.25286","-2.66568"
"17.32500","0.25364","-2.66356"
"17.35000","0.25402","-2.67048"
"17.37500","0.25404","-2.66971"
"17.40000","0.25443","-2.67904"
"17.42500","0.25513","-2.68340"
"17.45000","0.25532","-2.68735"
"17.47500","0.25530","-2.68556"
"17.50000","0.25577","-2.68799"
"17.52500","0.25644","-2.69243"
"17.55000","0.25659","-2.69970"
"17.57500","0.25670","-2.70193"
"17.60000","0.25750","-2.71020"
"17.62500","0.25784","-2.70884"
"17.65000","0.25793","-2.71435"
"17.67500","0.25872","-2.71330"
"17.70000","0.25910","-2.72050"
"17.72500","0.25912","-2.72319"
"17.75000","0.25947","-2.72853"
"17.77500","0.26020","-2.73149"
"17.80000","0.26040","-2.73501"
"17.82500","0.26038","-2.73893"
"17.85000","0.26086","-2.74025"
"17.87500","0.26152","-2.74437"
"17.90000","0.26167","-2.74901"
"17.92500","0.26182","-2.75386"
"17.95000","0.26261","-2.75736"
"17.97500","0.26292","-2.76004"
"18.00000","0.26311","-2.76489"
"18.02500","0.26389","-2.76620"
"18.05000","0.26420","-2.77130"
"18.07500","0.26421","-2.77386"
"18.10000","0.26493","-2.77789"
"18.12500","0.26542","-2.77963"
"18.15000","0.26548","-2.78524"
"18.17500","0.26545","-2.78706"
"18.20000","0.26616","-2.79379"
"18.22500","0.26668","-2.79482"
"18.25000","0.26675","-2.79738"
"18.27500","0.26697","-2.80280"
"18.30000","0.26775","-2.80839"
"18.32500","0.26801","-2.80936"
"18.35000","0.26824","-2.81300"
"18.37500","0.26901","-2.81656"
"18.40000","0.26928","-2.82416"
"18.42500","0.26936","-2.82440"
"18.45000","0.27015","-2.82602"
"18.47500","0.27053","-2.82707"
"18.50000","0.27055","-2.83407"
"18.52500","0.27055","-2.83974"
"18.55000","0.27132","-2.84066"
"18.57500","0.27178","-2.84353"
"18.60000","0.27183","-2.84777"
"18.62500","0.27212","-2.85096"
"18.65000","0.27287","-2.85599"
"18.67500","0.27310","-2.85784"
"18.70000","0.27327","-2.86280"
"18.72500","0.27405","-2.86335"
"18.75000","0.27436","-2.87276"
"18.77500","0.27445","-2.87376"
"18.80000","0.27524","-2.87958"
"18.82500","0.27561","-2.87698"
"18.85000","0.27563","-2.88197"
"18.87500","0.27562","-2.88587"
"18.90000","0.27638","-2.89464"
"18.92500","0.27686","-2.89340"
"18.95000","0.27691","-2.89925"
"18.97500","0.27719","-2.90015"
"19.00000","0.27794","-2.90842"
"19.02500","0.27818","-2.90614"
"19.05000","0.27843","-2.91230"
"19.07500","0.27919","-2.91398"
"19.10000","0.27944","-2.92120"
"19.12500","0.27944","-2.92344"
"19.15000","0.28009","-2.92769"
"19.17500","0.28063","-2.92884"
"19.20000","0.28072","-2.93074"
"19.22500","0.28070","-2.93652"
