Maximum CNC 25 LB,"0.30336",N
"2.72500","0.03935","-0.31369"
"2.75000","0.03942","-0.31772"
"2.77500","0.04005","-0.32016"
"2.80000","0.04060","-0.32229"
"2.82500","0.04069","-0.32589"
"2.85000","0.04106","-0.32632"
"2.87500","0.04177","-0.32817"
"2.90000","0.04196","-0.33121"
"2.92500","0.04194","-0.33210"
"2.95000","0.04229","-0.33462"
"2.97500","0.04302","-0.33747"
"3.00000","0.04323","-0.34134"
"3.02500","0.04327","-0.34549"
"3.05000","0.04406","-0.34344"
"3.07500","0.04446","-0.34842"
"3.10000","0.04450","-0.34699"
"3.12500","0.04522","-0.35414"
"3.15000","0.04571","-0.35417"
"3.17500","0.04577","-0.35563"
"3.20000","0.04607","-0.36253"
"3.22500","0.04681","-0.35932"
"3.25000","0.04704","-0.36375"
"3.27500","0.04702","-0.36075"
"3.30000","0.04735","-0.36748"
"3.32500","0.04809","-0.36939"
"3.35000","0.04831","-0.37522"
"3.37500","0.04866","-0.38047"
"3.40000","0.04937","-0.37776"
"3.42500","0.04958","-0.37734"
"3.45000","0.04970","-0.37781"
"3.47500","0.05049","-0.38156"
"3.50000","0.05083","-0.38935"
"3.52500","0.05084","-0.38947"
"3.55000","0.05152","-0.39175"
"3.57500","0.05204","-0.39110"
"3.60000","0.05212","-0.39542"
"3.62500","0.05209","-0.39553"
"3.65000","0.05276","-0.39738"
"3.67500","0.05331","-0.40191"
"3.70000","0.05339","-0.40195"
"3.72500","0.05377","-0.40987"
"3.75000","0.05447","-0.40804"
"3.77500","0.05466","-0.41275"
"3.80000","0.05506","-0.40842"
"3.82500","0.05575","-0.41462"
"3.85000","0.05593","-0.41481"
"3.87500","0.05615","-0.42305"
"3.90000","0.05692","-0.42180"
"3.92500","0.05719","-0.42240"
"3.95000","0.05719","-0.42300"
"3.97500","0.05739","-0.42773"
"4.00000","0.05818","-0.43099"
"4.02500","0.05846","-0.43162"
"4.05000","0.05847","-0.43464"
"4.07500","0.05919","-0.43712"
"4.10000","0.05968","-0.44066"
"4.12500","0.05976","-0.44105"
"4.15000","0.06052","-0.44423"
"4.17500","0.06096","-0.44160"
"4.20000","0.06101","-0.45028"
"4.22500","0.06141","-0.44731"
"4.25000","0.06210","-0.45460"
"4.27500","0.06228","-0.45047"
"4.30000","0.06226","-0.45691"
"4.32500","0.06268","-0.45312"
"4.35000","0.06338","-0.46326"
"4.37500","0.06355","-0.45977"
"4.40000","0.06357","-0.46538"
"4.42500","0.06435","-0.46441"
"4.45000","0.06478","-0.46832"
"4.47500","0.06492","-0.47099"
"4.50000","0.06571","-0.47200"
"4.52500","0.06606","-0.47489"
"4.55000","0.06608","-0.47291"
"4.57500","0.06632","-0.48077"
"4.60000","0.06709","-0.47733"
"4.62500","0.06735","-0.48576"
"4.65000","0.06735","-0.48202"
"4.67500","0.06795","-0.49229"
"4.70000","0.06853","-0.48365"
"4.72500","0.06863","-0.49312"
"4.75000","0.06880","-0.48837"
"4.77500","0.06959","-0.49746"
"4.80000","0.06989","-0.49517"
"4.82500","0.07018","-0.50171"
"4.85000","0.07093","-0.50086"
"4.87500","0.07117","-0.50343"
"4.90000","0.07116","-0.50570"
"4.92500","0.07184","-0.50575"
"4.95000","0.07236","-0.51272"
"4.97500","0.07244","-0.51053"
"5.00000","0.07241","-0.51338"
"5.02500","0.07311","-0.51444"
"5.05000","0.07363","-0.52188"
"5.07500","0.07371","-0.52059"
"5.10000","0.07422","-0.52464"
"5.12500","0.07485","-0.52246"
"5.15000","0.07498","-0.52843"
"5.17500","0.07548","-0.52825"
"5.20000","0.07611","-0.53429"
"5.22500","0.07625","-0.53097"
"5.25000","0.07642","-0.53603"
"5.27500","0.07721","-0.53552"
"5.30000","0.07751","-0.53887"
"5.32500","0.07751","-0.54217"
"5.35000","0.07782","-0.54151"
"5.37500","0.07857","-0.54368"
"5.40000","0.07879","-0.54448"
"5.42500","0.07879","-0.55133"
"5.45000","0.07952","-0.55230"
"5.47500","0.08000","-0.55453"
"5.50000","0.08006","-0.55488"
"5.52500","0.08074","-0.55788"
"5.55000","0.08125","-0.55832"
"5.57500","0.08133","-0.56296"
"5.60000","0.08166","-0.56079"
"5.62500","0.08239","-0.56879"
"5.65000","0.08260","-0.56767"
"5.67500","0.08258","-0.57170"
"5.70000","0.08298","-0.56919"
"5.72500","0.08369","-0.57393"
"5.75000","0.08387","-0.57408"
"5.77500","0.08390","-0.57851"
"5.80000","0.08469","-0.58218"
"5.82500","0.08510","-0.58473"
"5.85000","0.08519","-0.58517"
"5.87500","0.08597","-0.58568"
"5.90000","0.08637","-0.58927"
"5.92500","0.08641","-0.58921"
"5.95000","0.08667","-0.59562"
"5.97500","0.08743","-0.59180"
"6.00000","0.08768","-0.59776"
"6.02500","0.08766","-0.59856"
"6.05000","0.08822","-0.60414"
"6.07500","0.08883","-0.60211"
"6.10000","0.08895","-0.60237"
"6.12500","0.08907","-0.60799"
"6.15000","0.08987","-0.60696"
"6.17500","0.09020","-0.61562"
"6.20000","0.09056","-0.61078"
"6.22500","0.09128","-0.61695"
"6.25000","0.09149","-0.61232"
"6.27500","0.09147","-0.62059"
"6.30000","0.09214","-0.61809"
"6.32500","0.09268","-0.62498"
"6.35000","0.09276","-0.62078"
"6.37500","0.09274","-0.62826"
"6.40000","0.09348","-0.62571"
"6.42500","0.09397","-0.63246"
"6.45000","0.09403","-0.62876"
"6.47500","0.09436","-0.63405"
"6.50000","0.09509","-0.63776"
"6.52500","0.09530","-0.63896"
"6.55000","0.09573","-0.63894"
"6.57500","0.09640","-0.64000"
"6.60000","0.09657","-0.64442"
"6.62500","0.09688","-0.64741"
"6.65000","0.09761","-0.65043"
"6.67500","0.09784","-0.64675"
"6.70000","0.09782","-0.65167"
"6.72500","0.09807","-0.65402"
"6.75000","0.09885","-0.65879"
"6.77500","0.09911","-0.65711"
"6.80000","0.09910","-0.66054"
"6.82500","0.09975","-0.66150"
"6.85000","0.10029","-0.66336"
"6.87500","0.10038","-0.66930"
"6.90000","0.10105","-0.66745"
"6.92500","0.10157","-0.67193"
"6.95000","0.10165","-0.66963"
"6.97500","0.10189","-0.67706"
"7.00000","0.10266","-0.67323"
"7.02500","0.10291","-0.67776"
"7.05000","0.10291","-0.67603"
"7.07500","0.10315","-0.68066"
"7.10000","0.10393","-0.68852"
"7.12500","0.10419","-0.68329"
"7.15000","0.10418","-0.68903"
"7.17500","0.10486","-0.68424"
"7.20000","0.10538","-0.69572"
"7.22500","0.10546","-0.69161"
"7.25000","0.10615","-0.69579"
"7.27500","0.10666","-0.69669"
"7.30000","0.10673","-0.69895"
"7.32500","0.10684","-0.70360"
"7.35000","0.10764","-0.70373"
"7.37500","0.10798","-0.70404"
"7.40000","0.10799","-0.70622"
"7.42500","0.10826","-0.70884"
"7.45000","0.10902","-0.71403"
"7.47500","0.10927","-0.71498"
"7.50000","0.10930","-0.71655"
"7.52500","0.11008","-0.71734"
"7.55000","0.11050","-0.71910"
"7.57500","0.11072","-0.72602"
"7.60000","0.11150","-0.72394"
"7.62500","0.11180","-0.72677"
"7.65000","0.11180","-0.72665"
"7.67500","0.11229","-0.72975"
"7.70000","0.11294","-0.73526"
"7.72500","0.11308","-0.73204"
"7.75000","0.11306","-0.73664"
"7.77500","0.11371","-0.73452"
"7.80000","0.11426","-0.74129"
"7.82500","0.11435","-0.74136"
"7.85000","0.11460","-0.74178"
"7.87500","0.11536","-0.74933"
"7.90000","0.11561","-0.74407"
"7.92500","0.11593","-0.75225"
"7.95000","0.11667","-0.74899"
"7.97500","0.11689","-0.75379"
"8.00000","0.11701","-0.75581"
"8.02500","0.11781","-0.75483"
"8.05000","0.11814","-0.76154"
"8.07500","0.11815","-0.75614"
"8.10000","0.11826","-0.76749"
"8.12500","0.11907","-0.75979"
"8.15000","0.11941","-0.76899"
"8.17500","0.11942","-0.76487"
"8.20000","0.12002","-0.77005"
"8.22500","0.12060","-0.76906"
"8.25000","0.12070","-0.77467"
"8.27500","0.12126","-0.77606"
"8.30000","0.12186","-0.77687"
"8.32500","0.12197","-0.77798"
"8.35000","0.12208","-0.78004"
"8.37500","0.12288","-0.78368"
"8.40000","0.12322","-0.78563"
"8.42500","0.12323","-0.78680"
"8.45000","0.12334","-0.78898"
"8.47500","0.12415","-0.79112"
"8.50000","0.12449","-0.79395"
"8.52500","0.12450","-0.79196"
"8.55000","0.12501","-0.80175"
"8.57500","0.12564","-0.79563"
"8.60000","0.12578","-0.80668"
"8.62500","0.12637","-0.79699"
"8.65000","0.12695","-0.80796"
"8.67500","0.12705","-0.80098"
"8.70000","0.12711","-0.81113"
"8.72500","0.12791","-0.80604"
"8.75000","0.12829","-0.80987"
"8.77500","0.12831","-0.81137"
"8.80000","0.12854","-0.81255"
"8.82500","0.12932","-0.81994"
"8.85000","0.12958","-0.81530"
"8.87500","0.12958","-0.82488"
"8.90000","0.13029","-0.81649"
"8.92500","0.13079","-0.82865"
"8.95000","0.13095","-0.82594"
"8.97500","0.13173","-0.83144"
"9.00000","0.13210","-0.82928"
"9.02500","0.13212","-0.83285"
"9.05000","0.13251","-0.83719"
"9.07500","0.13322","-0.83354"
"9.10000","0.13340","-0.84327"
"9.12500","0.13338","-0.83328"
"9.15000","0.13377","-0.84875"
"9.17500","0.13448","-0.83945"
"9.20000","0.13467","-0.85060"
"9.22500","0.13483","-0.84211"
"9.25000","0.13561","-0.85302"
"9.27500","0.13592","-0.84819"
"9.30000","0.13608","-0.85314"
"9.32500","0.13686","-0.85431"
"9.35000","0.13719","-0.85629"
"9.37500","0.13720","-0.85761"
"9.40000","0.13785","-0.86215"
"9.42500","0.13839","-0.86118"
"9.45000","0.13848","-0.86657"
"9.47500","0.13846","-0.86303"
"9.50000","0.13920","-0.87016"
"9.52500","0.13969","-0.86827"
"9.55000","0.13975","-0.87727"
"9.57500","0.14020","-0.87189"
"9.60000","0.14086","-0.87733"
"9.62500","0.14102","-0.87812"
"9.65000","0.14136","-0.88181"
"9.67500","0.14208","-0.88275"
"9.70000","0.14229","-0.88292"
"9.72500","0.14229","-0.88781"
"9.75000","0.14305","-0.88716"
"9.77500","0.14351","-0.89357"
"9.80000","0.14356","-0.88912"
"9.82500","0.14356","-0.89611"
"9.85000","0.14434","-0.89263"
"9.87500","0.14478","-0.90093"
"9.90000","0.14483","-0.89743"
"9.92500","0.14521","-0.90343"
"9.95000","0.14591","-0.90340"
"9.97500","0.14610","-0.90539"
"10.00000","0.14648","-0.90902"
"10.02500","0.14718","-0.90840"
"10.05000","0.14737","-0.91269"
"10.07500","0.14741","-0.91187"
"10.10000","0.14820","-0.91802"
"10.12500","0.14860","-0.91757"
"10.15000","0.14864","-0.91922"
"10.17500","0.14876","-0.92187"
"10.20000","0.14956","-0.92328"
"10.22500","0.14989","-0.92821"
"10.25000","0.14992","-0.92714"
"10.27500","0.15067","-0.93041"
"10.30000","0.15113","-0.92951"
"10.32500","0.15123","-0.93603"
"10.35000","0.15200","-0.93341"
"10.37500","0.15241","-0.93822"
"10.40000","0.15245","-0.93678"
"10.42500","0.15281","-0.94248"
"10.45000","0.15353","-0.93808"
"10.47500","0.15372","-0.94649"
"10.50000","0.15370","-0.94134"
"10.52500","0.15416","-0.95106"
"10.55000","0.15483","-0.94522"
"10.57500","0.15499","-0.95374"
"10.60000","0.15507","-0.94875"
"10.62500","0.15587","-0.95814"
"10.65000","0.15623","-0.95303"
"10.67500","0.15636","-0.95966"
"10.70000","0.15715","-0.96022"
"10.72500","0.15750","-0.96296"
"10.75000","0.15753","-0.96313"
"10.77500","0.15824","-0.96485"
"10.80000","0.15873","-0.96889"
"10.82500","0.15880","-0.96740"
"10.85000","0.15877","-0.97219"
"10.87500","0.15946","-0.97267"
"10.90000","0.15999","-0.97585"
"10.92500","0.16007","-0.97639"
"10.95000","0.16030","-0.97750"
"10.97500","0.16107","-0.98112"
"11.00000","0.16133","-0.98260"
"11.02500","0.16157","-0.98650"
"11.05000","0.16234","-0.98483"
"11.07500","0.16260","-0.98803"
"11.10000","0.16260","-0.99016"
"11.12500","0.16331","-0.98978"
"11.15000","0.16381","-0.99346"
"11.17500","0.16388","-0.99432"
"11.20000","0.16387","-0.99943"
"11.22500","0.16464","-0.99872"
"11.25000","0.16510","-1.00157"
"11.27500","0.16515","-1.00159"
"11.30000","0.16541","-1.00652"
"11.32500","0.16617","-1.00818"
"11.35000","0.16642","-1.00685"
"11.37500","0.16666","-1.01213"
"11.40000","0.16743","-1.01187"
"11.42500","0.16768","-1.01662"
"11.45000","0.16768","-1.01601"
"11.47500","0.16833","-1.01986"
"11.50000","0.16887","-1.01843"
"11.52500","0.16896","-1.02023"
"11.55000","0.16899","-1.02382"
"11.57500","0.16978","-1.02655"
"11.60000","0.17019","-1.02999"
"11.62500","0.17023","-1.02937"
"11.65000","0.17073","-1.03015"
"11.67500","0.17137","-1.03430"
"11.70000","0.17150","-1.03525"
"11.72500","0.17208","-1.03785"
"11.75000","0.17266","-1.03754"
"11.77500","0.17277","-1.04360"
"11.80000","0.17297","-1.04125"
"11.82500","0.17375","-1.04569"
"11.85000","0.17403","-1.04391"
"11.87500","0.17403","-1.04881"
"11.90000","0.17430","-1.04666"
"11.92500","0.17506","-1.05333"
"11.95000","0.17531","-1.05146"
"11.97500","0.17532","-1.05673"
"12.00000","0.17608","-1.05647"
"12.02500","0.17653","-1.05801"
"12.05000","0.17667","-1.06237"
"12.07500","0.17746","-1.06105"
"12.10000","0.17782","-1.06528"
"12.12500","0.17784","-1.06211"
"12.15000","0.17849","-1.06916"
"12.17500","0.17903","-1.06828"
"12.20000","0.17912","-1.07007"
"12.22500","0.17910","-1.07070"
"12.25000","0.17983","-1.07259"
"12.27500","0.18033","-1.07718"
"12.30000","0.18039","-1.07665"
"12.32500","0.18063","-1.08041"
"12.35000","0.18140","-1.07963"
"12.37500","0.18165","-1.08314"
"12.40000","0.18188","-1.08321"
"12.42500","0.18265","-1.08790"
"12.45000","0.18292","-1.08635"
"12.47500","0.18292","-1.09282"
"12.50000","0.18352","-1.08520"
"12.52500","0.18410","-1.09467"
"12.55000","0.18420","-1.09099"
"12.57500","0.18417","-1.10082"
"12.60000","0.18488","-1.09464"
"12.62500","0.18540","-1.10066"
"12.65000","0.18547","-1.09788"
"12.67500","0.18572","-1.10513"
"12.70000","0.18648","-1.10402"
"12.72500","0.18673","-1.10686"
"12.75000","0.18701","-1.10886"
"12.77500","0.18776","-1.11062"
"12.80000","0.18800","-1.11181"
"12.82500","0.18799","-1.11354"
"12.85000","0.18858","-1.11758"
"12.87500","0.18917","-1.11490"
"12.90000","0.18928","-1.12110"
"12.92500","0.18930","-1.11987"
"12.95000","0.19009","-1.12609"
"12.97500","0.19051","-1.12225"
"13.00000","0.19055","-1.12841"
"13.02500","0.19099","-1.12725"
"13.05000","0.19166","-1.13206"
"13.07500","0.19182","-1.13253"
"13.10000","0.19241","-1.13368"
"13.12500","0.19298","-1.13646"
"13.15000","0.19309","-1.13973"
"13.17500","0.19333","-1.13896"
"13.20000","0.19410","-1.14037"
"13.22500","0.19435","-1.13899"
"13.25000","0.19435","-1.14816"
"13.27500","0.19464","-1.14416"
"13.30000","0.19539","-1.15225"
"13.32500","0.19563","-1.14588"
"13.35000","0.19561","-1.15194"
"13.37500","0.19621","-1.15236"
"13.40000","0.19679","-1.15457"
"13.42500","0.19697","-1.16045"
"13.45000","0.19776","-1.15486"
"13.47500","0.19814","-1.16420"
"13.50000","0.19816","-1.15480"
"13.52500","0.19862","-1.16919"
"13.55000","0.19928","-1.16145"
"13.57500","0.19944","-1.16824"
"13.60000","0.19942","-1.16544"
"13.62500","0.19998","-1.17025"
"13.65000","0.20059","-1.17285"
"13.67500","0.20071","-1.17360"
"13.70000","0.20088","-1.17683"
"13.72500","0.20167","-1.17399"
"13.75000","0.20197","-1.18061"
"13.77500","0.20202","-1.17741"
"13.80000","0.20280","-1.18705"
"13.82500","0.20321","-1.18074"
"13.85000","0.20325","-1.18915"
"13.87500","0.20379","-1.18186"
"13.90000","0.20440","-1.19167"
"13.92500","0.20452","-1.19083"
"13.95000","0.20449","-1.19329"
"13.97500","0.20500","-1.19399"
"14.00000","0.20565","-1.19412"
"14.02500","0.20579","-1.20110"
"14.05000","0.20595","-1.19960"
"14.07500","0.20674","-1.20317"
"14.10000","0.20705","-1.20384"
"14.12500","0.20713","-1.20459"
"14.15000","0.20791","-1.21137"
"14.17500","0.20830","-1.20404"
"14.20000","0.20832","-1.21487"
"14.22500","0.20878","-1.20819"
"14.25000","0.20944","-1.21849"
"14.27500","0.20960","-1.21306"
"14.30000","0.20958","-1.21946"
"14.32500","0.21018","-1.21734"
"14.35000","0.21077","-1.21949"
"14.37500","0.21087","-1.22382"
"14.40000","0.21122","-1.22593"
"14.42500","0.21194","-1.22697"
"14.45000","0.21214","-1.22798"
"14.47500","0.21249","-1.22881"
"14.50000","0.21321","-1.23296"
"14.52500","0.21341","-1.23374"
"14.55000","0.21344","-1.23497"
"14.57500","0.21422","-1.23613"
"14.60000","0.21464","-1.23931"
"14.62500","0.21468","-1.24168"
"14.65000","0.21481","-1.24122"
"14.67500","0.21561","-1.24466"
"14.70000","0.21593","-1.24603"
"14.72500","0.21594","-1.24746"
"14.75000","0.21645","-1.24817"
"14.77500","0.21708","-1.25297"
"14.80000","0.21722","-1.25188"
"14.82500","0.21781","-1.25835"
"14.85000","0.21839","-1.25346"
"14.87500","0.21849","-1.25965"
"14.90000","0.21875","-1.25759"
"14.92500","0.21951","-1.26469"
"14.95000","0.21976","-1.26096"
"14.97500","0.21975","-1.26664"
"15.00000","0.22011","-1.26663"
"15.02500","0.22083","-1.26778"
"15.05000","0.22103","-1.27056"
"15.07500","0.22106","-1.27195"
"15.10000","0.22185","-1.27486"
"15.12500","0.22226","-1.27645"
"15.15000","0.22235","-1.27596"
"15.17500","0.22312","-1.27980"
"15.20000","0.22353","-1.27873"
"15.22500","0.22357","-1.28427"
"15.25000","0.22393","-1.28262"
"15.27500","0.22465","-1.28788"
"15.30000","0.22484","-1.28549"
"15.32500","0.22482","-1.28842"
"15.35000","0.22533","-1.28863"
"15.37500","0.22597","-1.29293"
"15.40000","0.22611","-1.29424"
"15.42500","0.22612","-1.29269"
"15.45000","0.22690","-1.29623"
"15.47500","0.22734","-1.29651"
"15.50000","0.22744","-1.30473"
"15.52500","0.22822","-1.30201"
"15.55000","0.22861","-1.30281"
"15.57500","0.22865","-1.30291"
"15.60000","0.22886","-1.30481"
"15.62500","0.22964","-1.31273"
"15.65000","0.22991","-1.30899"
"15.67500","0.22991","-1.31785"
"15.70000","0.23047","-1.30790"
"15.72500","0.23107","-1.31901"
"15.75000","0.23119","-1.31451"
"15.77500","0.23143","-1.32519"
"15.80000","0.23219","-1.32002"
"15.82500","0.23245","-1.32255"
"15.85000","0.23271","-1.32498"
"15.87500","0.23347","-1.32665"
"15.90000","0.23372","-1.33075"
"15.92500","0.23374","-1.32814"
"15.95000","0.23451","-1.33077"
"15.97500","0.23495","-1.33461"
"16.00000","0.23500","-1.33427"
"16.02500","0.23501","-1.33835"
"16.05000","0.23581","-1.33759"
"16.07500","0.23623","-1.34429"
"16.10000","0.23627","-1.33861"
"16.12500","0.23660","-1.34918"
"16.15000","0.23733","-1.34259"
"16.17500","0.23754","-1.35364"
"16.20000","0.23801","-1.34390"
"16.22500","0.23866","-1.35629"
"16.25000","0.23881","-1.34843"
"16.27500","0.23900","-1.36096"
"16.30000","0.23978","-1.35136"
"16.32500","0.24007","-1.35825"
"16.35000","0.24007","-1.35784"
"16.37500","0.24027","-1.36348"
"16.40000","0.24106","-1.36347"
"16.42500","0.24134","-1.36216"
"16.45000","0.24134","-1.36755"
"16.47500","0.24190","-1.36586"
"16.50000","0.24250","-1.37389"
"16.52500","0.24262","-1.37122"
"16.55000","0.24324","-1.37468"
"16.57500","0.24380","-1.37275"
"16.60000","0.24389","-1.37758"
"16.62500","0.24408","-1.37655"
"16.65000","0.24486","-1.38354"
"16.67500","0.24515","-1.38027"
"16.70000","0.24515","-1.38434"
"16.72500","0.24534","-1.38325"
"16.75000","0.24614","-1.39090"
"16.77500","0.24642","-1.38830"
"16.80000","0.24642","-1.39091"
"16.82500","0.24699","-1.39305"
"16.85000","0.24759","-1.39512"
"16.87500","0.24770","-1.39718"
"16.90000","0.24835","-1.39869"
"16.92500","0.24889","-1.40023"
"16.95000","0.24897","-1.40236"
"16.97500","0.24910","-1.40408"
"17.00000","0.24990","-1.40398"
"17.02500","0.25022","-1.40775"
"17.05000","0.25023","-1.40901"
"17.07500","0.25064","-1.41324"
"17.10000","0.25134","-1.41100"
"17.12500","0.25151","-1.41579"
"17.15000","0.25160","-1.41466"
"17.17500","0.25239","-1.41676"
"17.20000","0.25275","-1.42174"
"17.22500","0.25305","-1.42038"
"17.25000","0.25380","-1.42542"
"17.27500","0.25404","-1.42051"
"17.30000","0.25403","-1.42774"
"17.32500","0.25462","-1.42704"
"17.35000","0.25521","-1.43196"
"17.37500","0.25532","-1.42957"
"17.40000","0.25529","-1.43064"
"17.42500","0.25592","-1.43460"
"17.45000","0.25649","-1.43772"
"17.47500","0.25659","-1.43812"
"17.50000","0.25686","-1.43975"
"17.52500","0.25762","-1.44078"
"17.55000","0.25786","-1.44457"
"17.57500","0.25825","-1.44487"
"17.60000","0.25895","-1.44846"
"17.62500","0.25913","-1.44743"
"17.65000","0.25927","-1.45034"
"17.67500","0.26006","-1.44934"
"17.70000","0.26038","-1.45536"
"17.72500","0.26039","-1.45299"
"17.75000","0.26051","-1.45830"
"17.77500","0.26132","-1.45354"
"17.80000","0.26165","-1.46263"
"17.82500","0.26166","-1.46031"
"17.85000","0.26235","-1.46526"
"17.87500","0.26287","-1.46263"
"17.90000","0.26294","-1.46598"
"17.92500","0.26347","-1.46959"
"17.95000","0.26408","-1.47028"
"17.97500","0.26421","-1.47285"
"18.00000","0.26442","-1.47036"
"18.02500","0.26519","-1.47468"
"18.05000","0.26547","-1.47549"
"18.07500","0.26547","-1.47826"
"18.10000","0.26571","-1.48035"
"18.12500","0.26649","-1.48204"
"18.15000","0.26674","-1.48175"
"18.17500","0.26674","-1.48533"
"18.20000","0.26742","-1.48798"
"18.22500","0.26794","-1.49011"
"18.25000","0.26802","-1.48821"
"18.27500","0.26863","-1.49124"
"18.30000","0.26919","-1.49462"
"18.32500","0.26929","-1.49642"
"18.35000","0.26951","-1.49972"
"18.37500","0.27028","-1.49347"
"18.40000","0.27055","-1.50203"
"18.42500","0.27055","-1.49973"
"18.45000","0.27090","-1.50747"
"18.47500","0.27162","-1.50238"
"18.50000","0.27183","-1.50733"
"18.52500","0.27187","-1.50856"
"18.55000","0.27265","-1.50944"
"18.57500","0.27306","-1.51607"
"18.60000","0.27320","-1.51028"
"18.62500","0.27399","-1.51624"
"18.65000","0.27435","-1.51287"
"18.67500","0.27436","-1.52139"
"18.70000","0.27495","-1.51965"
"18.72500","0.27554","-1.52244"
"18.75000","0.27564","-1.51895"
"18.77500","0.27561","-1.52489"
"18.80000","0.27615","-1.52692"
"18.82500","0.27678","-1.53132"
"18.85000","0.27691","-1.52637"
"18.87500","0.27698","-1.53271"
"18.90000","0.27778","-1.53400"
"18.92500","0.27815","-1.53789"
"18.95000","0.27848","-1.53853"
"18.97500","0.27922","-1.53633"
"19.00000","0.27945","-1.54026"
"19.02500","0.27946","-1.54053"
"19.05000","0.28023","-1.54807"
"19.07500","0.28067","-1.54291"
"19.10000","0.28072","-1.54770"
"19.12500","0.28069","-1.54439"
"19.15000","0.28141","-1.55087"
"19.17500","0.28192","-1.55129"
"19.20000","0.28199","-1.55673"
