Maximum CNC 25 LB,"0.14116",N
"1.20000","0.01402","-0.05911"
"1.22500","0.01434","-0.06302"
"1.25000","0.01507","-0.06190"
"1.27500","0.01529","-0.06725"
"1.30000","0.01528","-0.06611"
"1.32500","0.01602","-0.06841"
"1.35000","0.01650","-0.07038"
"1.37500","0.01656","-0.06914"
"1.40000","0.01704","-0.07303"
"1.42500","0.01769","-0.07257"
"1.45000","0.01783","-0.07415"
"1.47500","0.01838","-0.07728"
"1.50000","0.01898","-0.07792"
"1.52500","0.01910","-0.07866"
"1.55000","0.01932","-0.08145"
"1.57500","0.02009","-0.07990"
"1.60000","0.02036","-0.08441"
"1.62500","0.02036","-0.08257"
"1.65000","0.02068","-0.08710"
"1.67500","0.02142","-0.08552"
"1.70000","0.02164","-0.08892"
"1.72500","0.02188","-0.09066"
"1.75000","0.02264","-0.08813"
"1.77500","0.02290","-0.09381"
"1.80000","0.02293","-0.09176"
"1.82500","0.02370","-0.09324"
"1.85000","0.02413","-0.09405"
"1.87500","0.02419","-0.10011"
"1.90000","0.02492","-0.09665"
"1.92500","0.02539","-0.09735"
"1.95000","0.02545","-0.10117"
"1.97500","0.02542","-0.09811"
"2.00000","0.02594","-0.10407"
"2.02500","0.02658","-0.10334"
"2.05000","0.02672","-0.10543"
"2.07500","0.02680","-0.10615"
"2.10000","0.02760","-0.10770"
"2.12500","0.02796","-0.10746"
"2.15000","0.02806","-0.10932"
"2.17500","0.02885","-0.11165"
"2.20000","0.02923","-0.11152"
"2.22500","0.02925","-0.11264"
"2.25000","0.02987","-0.11593"
"2.27500","0.03043","-0.11493"
"2.30000","0.03053","-0.11549"
"2.32500","0.03050","-0.11768"
"2.35000","0.03096","-0.11826"
"2.37500","0.03164","-0.12037"
"2.40000","0.03180","-0.12188"
"2.42500","0.03186","-0.12274"
"2.45000","0.03265","-0.12135"
"2.47500","0.03304","-0.12681"
"2.50000","0.03307","-0.12540"
"2.52500","0.03373","-0.12416"
"2.55000","0.03426","-0.12940"
"2.57500","0.03434","-0.12872"
"2.60000","0.03464","-0.13000"
"2.62500","0.03538","-0.13144"
"2.65000","0.03561","-0.13286"
"2.67500","0.03559","-0.13356"
"2.70000","0.03587","-0.13394"
"2.72500","0.03664","-0.13552"
"2.75000","0.03688","-0.13787"
"2.77500","0.03686","-0.13753"
"2.80000","0.03737","-0.13986"
"2.82500","0.03801","-0.13927"
"2.85000","0.03815","-0.14259"
"2.87500","0.03866","-0.14300"
"2.90000","0.03929","-0.14272"
"2.92500","0.03942","-0.14612"
"2.95000","0.03939","-0.14503"
"2.97500","0.04002","-0.14905"
"3.00000","0.04059","-0.14562"
"3.02500","0.04069","-0.15128"
"3.05000","0.04067","-0.15074"
"3.07500","0.04142","-0.15165"
"3.10000","0.04190","-0.15427"
"3.12500","0.04196","-0.15305"
"3.15000","0.04237","-0.15665"
"3.17500","0.04306","-0.15451"
"3.20000","0.04323","-0.15951"
"3.22500","0.04354","-0.15673"
"3.25000","0.04427","-0.16220"
"3.27500","0.04450","-0.16212"
"3.30000","0.04450","-0.15874"
"3.32500","0.04524","-0.16448"
"3.35000","0.04571","-0.16293"
"3.37500","0.04577","-0.16493"
"3.40000","0.04574","-0.16676"
"3.42500","0.04648","-0.16671"
"3.45000","0.04698","-0.16881"
"3.47500","0.04704","-0.16823"
"3.50000","0.04721","-0.17122"
"3.52500","0.04800","-0.17173"
"3.55000","0.04830","-0.17283"
"3.57500","0.04844","-0.17468"
"3.60000","0.04923","-0.17149"
"3.62500","0.04956","-0.17870"
"3.65000","0.04957","-0.17552"
"3.67500","0.05015","-0.17796"
"3.70000","0.05074","-0.17707"
"3.72500","0.05085","-0.18047"
"3.75000","0.05082","-0.18194"
"3.77500","0.05137","-0.17940"
"3.80000","0.05200","-0.18609"
"3.82500","0.05212","-0.18149"
"3.85000","0.05214","-0.18650"
"3.87500","0.05293","-0.18519"
"3.90000","0.05335","-0.18794"
"3.92500","0.05340","-0.18848"
"3.95000","0.05413","-0.18943"
"3.97500","0.05460","-0.19181"
"4.00000","0.05466","-0.19008"
"4.02500","0.05492","-0.19323"
"4.05000","0.05568","-0.19391"
"4.07500","0.05593","-0.19386"
"4.10000","0.05592","-0.19395"
"4.12500","0.05611","-0.19988"
"4.15000","0.05691","-0.19662"
"4.17500","0.05719","-0.19716"
"4.20000","0.05719","-0.20026"
"4.22500","0.05757","-0.20127"
"4.25000","0.05828","-0.20175"
"4.27500","0.05847","-0.20338"
"4.30000","0.05893","-0.20532"
"4.32500","0.05959","-0.20457"
"4.35000","0.05974","-0.20668"
"4.37500","0.05972","-0.20533"
"4.40000","0.06027","-0.21059"
"4.42500","0.06089","-0.20813"
"4.45000","0.06101","-0.21118"
"4.47500","0.06098","-0.21058"
"4.50000","0.06159","-0.21336"
"4.52500","0.06218","-0.21471"
"4.55000","0.06228","-0.21140"
"4.57500","0.06257","-0.21905"
"4.60000","0.06331","-0.21428"
"4.62500","0.06355","-0.21823"
"4.65000","0.06393","-0.22043"
"4.67500","0.06463","-0.21932"
"4.70000","0.06482","-0.21995"
"4.72500","0.06480","-0.22213"
"4.75000","0.06535","-0.22466"
"4.77500","0.06597","-0.22175"
"4.80000","0.06609","-0.22604"
"4.82500","0.06606","-0.22825"
"4.85000","0.06662","-0.22539"
"4.87500","0.06724","-0.22878"
"4.90000","0.06736","-0.23065"
"4.92500","0.06739","-0.22895"
"4.95000","0.06819","-0.23136"
"4.97500","0.06859","-0.23147"
"5.00000","0.06876","-0.23660"
"5.02500","0.06955","-0.23333"
"5.05000","0.06988","-0.23797"
"5.07500","0.06989","-0.23610"
"5.10000","0.07040","-0.23838"
"5.12500","0.07104","-0.24068"
"5.15000","0.07117","-0.23795"
"5.17500","0.07114","-0.24365"
"5.20000","0.07167","-0.24047"
"5.22500","0.07231","-0.24566"
"5.25000","0.07244","-0.24136"
"5.27500","0.07244","-0.24700"
"5.30000","0.07320","-0.24534"
"5.32500","0.07366","-0.24521"
"5.35000","0.07371","-0.24982"
"5.37500","0.07424","-0.24871"
"5.40000","0.07485","-0.25209"
"5.42500","0.07498","-0.24991"
"5.45000","0.07511","-0.25278"
"5.47500","0.07591","-0.25030"
"5.50000","0.07623","-0.25516"
"5.52500","0.07624","-0.25740"
"5.55000","0.07641","-0.25433"
"5.57500","0.07721","-0.25845"
"5.60000","0.07751","-0.25967"
"5.62500","0.07751","-0.25771"
"5.65000","0.07777","-0.26054"
"5.67500","0.07854","-0.26206"
"5.70000","0.07879","-0.26272"
"5.72500","0.07914","-0.26259"
"5.75000","0.07985","-0.26681"
"5.77500","0.08006","-0.26730"
"5.80000","0.08004","-0.26405"
"5.82500","0.08050","-0.26869"
"5.85000","0.08117","-0.26613"
"5.87500","0.08133","-0.27042"
"5.90000","0.08131","-0.27185"
"5.92500","0.08193","-0.27195"
"5.95000","0.08250","-0.27303"
"5.97500","0.08260","-0.27340"
"6.00000","0.08284","-0.27741"
"6.02500","0.08360","-0.27316"
"6.05000","0.08386","-0.27890"
"6.07500","0.08400","-0.27883"
"6.10000","0.08479","-0.27984"
"6.12500","0.08512","-0.28087"
"6.15000","0.08513","-0.28197"
"6.17500","0.08574","-0.28207"
"6.20000","0.08631","-0.28151"
"6.22500","0.08641","-0.28494"
"6.25000","0.08638","-0.28374"
"6.27500","0.08687","-0.28734"
"6.30000","0.08753","-0.28876"
"6.32500","0.08768","-0.28657"
"6.35000","0.08769","-0.28944"
"6.37500","0.08847","-0.29264"
"6.40000","0.08890","-0.28848"
"6.42500","0.08899","-0.29297"
"6.45000","0.08975","-0.29519"
"6.47500","0.09018","-0.29554"
"6.50000","0.09022","-0.29425"
"6.52500","0.09059","-0.29798"
"6.55000","0.09130","-0.29769"
"6.57500","0.09149","-0.29507"
"6.60000","0.09147","-0.30228"
"6.62500","0.09184","-0.29934"
"6.65000","0.09256","-0.30216"
"6.67500","0.09276","-0.30249"
"6.70000","0.09274","-0.30510"
"6.72500","0.09342","-0.30235"
"6.75000","0.09395","-0.30488"
"6.77500","0.09403","-0.30934"
"6.80000","0.09440","-0.30505"
"6.82500","0.09511","-0.31066"
"6.85000","0.09530","-0.31015"
"6.87500","0.09532","-0.31153"
"6.90000","0.09610","-0.31193"
"6.92500","0.09653","-0.31376"
"6.95000","0.09657","-0.31474"
"6.97500","0.09654","-0.31526"
"7.00000","0.09728","-0.31755"
"7.02500","0.09778","-0.31689"
"7.05000","0.09784","-0.31955"
"7.07500","0.09806","-0.32088"
"7.10000","0.09883","-0.31842"
"7.12500","0.09910","-0.32212"
"7.15000","0.09917","-0.32494"
"7.17500","0.09995","-0.32256"
"7.20000","0.10035","-0.32560"
"7.22500","0.10038","-0.32631"
"7.25000","0.10069","-0.32769"
"7.27500","0.10143","-0.32620"
"7.30000","0.10165","-0.33067"
"7.32500","0.10163","-0.32978"
"7.35000","0.10203","-0.32946"
"7.37500","0.10274","-0.33414"
"7.40000","0.10292","-0.33150"
"7.42500","0.10301","-0.33429"
"7.45000","0.10380","-0.33573"
"7.47500","0.10416","-0.33853"
"7.50000","0.10426","-0.33454"
"7.52500","0.10504","-0.33817"
"7.55000","0.10543","-0.34049"
"7.57500","0.10546","-0.33779"
"7.60000","0.10577","-0.34178"
"7.62500","0.10651","-0.34307"
"7.65000","0.10673","-0.34298"
"7.67500","0.10671","-0.34363"
"7.70000","0.10690","-0.34403"
"7.72500","0.10770","-0.34641"
"7.75000","0.10799","-0.34817"
"7.77500","0.10799","-0.35020"
"7.80000","0.10863","-0.34944"
"7.82500","0.10918","-0.35165"
"7.85000","0.10927","-0.35363"
"7.87500","0.10981","-0.34981"
"7.90000","0.11042","-0.35445"
"7.92500","0.11054","-0.35547"
"7.95000","0.11079","-0.35524"
"7.97500","0.11155","-0.35642"
"8.00000","0.11180","-0.35761"
"8.02500","0.11180","-0.36068"
"8.05000","0.11186","-0.35695"
"8.07500","0.11268","-0.36355"
"8.10000","0.11305","-0.35945"
"8.12500","0.11308","-0.36345"
"8.15000","0.11358","-0.36616"
"8.17500","0.11421","-0.36381"
"8.20000","0.11435","-0.36712"
"8.22500","0.11450","-0.36615"
"8.25000","0.11529","-0.37069"
"8.27500","0.11560","-0.36547"
"8.30000","0.11563","-0.37149"
"8.32500","0.11637","-0.37183"
"8.35000","0.11684","-0.37116"
"8.37500","0.11689","-0.37484"
"8.40000","0.11685","-0.37259"
"8.42500","0.11747","-0.37567"
"8.45000","0.11806","-0.37502"
"8.47500","0.11816","-0.37803"
"8.50000","0.11819","-0.37752"
"8.52500","0.11898","-0.38088"
"8.55000","0.11939","-0.38247"
"8.57500","0.11950","-0.37916"
"8.60000","0.12028","-0.38397"
"8.62500","0.12067","-0.38598"
"8.65000","0.12069","-0.38205"
"8.67500","0.12082","-0.38550"
"8.70000","0.12163","-0.38748"
"8.72500","0.12195","-0.38830"
"8.75000","0.12196","-0.38676"
"8.77500","0.12213","-0.39053"
"8.80000","0.12293","-0.39108"
"8.82500","0.12323","-0.38921"
"8.85000","0.12323","-0.39496"
"8.87500","0.12386","-0.39138"
"8.90000","0.12442","-0.39584"
"8.92500","0.12451","-0.39708"
"8.95000","0.12509","-0.39728"
"8.97500","0.12567","-0.39708"
"9.00000","0.12578","-0.39980"
"9.02500","0.12586","-0.40095"
"9.05000","0.12666","-0.39822"
"9.07500","0.12702","-0.40388"
"9.10000","0.12704","-0.40226"
"9.12500","0.12715","-0.40309"
"9.15000","0.12796","-0.40561"
"9.17500","0.12830","-0.40770"
"9.20000","0.12831","-0.40642"
"9.22500","0.12876","-0.41070"
"9.25000","0.12943","-0.41044"
"9.27500","0.12959","-0.40956"
"9.30000","0.12994","-0.41426"
"9.32500","0.13066","-0.41510"
"9.35000","0.13086","-0.41129"
"9.37500","0.13089","-0.41430"
"9.40000","0.13167","-0.41941"
"9.42500","0.13209","-0.41176"
"9.45000","0.13213","-0.41803"
"9.47500","0.13212","-0.41980"
"9.50000","0.13289","-0.41966"
"9.52500","0.13335","-0.41881"
"9.55000","0.13340","-0.42253"
"9.57500","0.13353","-0.42256"
"9.60000","0.13433","-0.42098"
"9.62500","0.13465","-0.42795"
"9.65000","0.13481","-0.42350"
"9.67500","0.13560","-0.42585"
"9.70000","0.13592","-0.42862"
"9.72500","0.13593","-0.42831"
"9.75000","0.13642","-0.42666"
"9.77500","0.13707","-0.43073"
"9.80000","0.13721","-0.43192"
"9.82500","0.13719","-0.42881"
"9.85000","0.13760","-0.43457"
"9.87500","0.13830","-0.43446"
"9.90000","0.13848","-0.43378"
"9.92500","0.13846","-0.43685"
"9.95000","0.13917","-0.43637"
"9.97500","0.13968","-0.43699"
"10.00000","0.13975","-0.44090"
"10.02500","0.14040","-0.43895"
"10.05000","0.14093","-0.43914"
"10.07500","0.14102","-0.44326"
"10.10000","0.14105","-0.44416"
"10.12500","0.14184","-0.44050"
"10.15000","0.14225","-0.44590"
"10.17500","0.14229","-0.44766"
"10.20000","0.14240","-0.44386"
"10.22500","0.14321","-0.44909"
"10.25000","0.14354","-0.45031"
"10.27500","0.14355","-0.44880"
"10.30000","0.14411","-0.45055"
"10.32500","0.14471","-0.45447"
"10.35000","0.14483","-0.45237"
"10.37500","0.14532","-0.45248"
"10.40000","0.14596","-0.45856"
"10.42500","0.14610","-0.45456"
"10.45000","0.14611","-0.45508"
"10.47500","0.14688","-0.46105"
"10.50000","0.14732","-0.45762"
"10.52500","0.14737","-0.45751"
"10.55000","0.14734","-0.46290"
"10.57500","0.14809","-0.46210"
"10.60000","0.14858","-0.46155"
"10.62500","0.14864","-0.46311"
"10.65000","0.14879","-0.46705"
"10.67500","0.14958","-0.46363"
"10.70000","0.14990","-0.46821"
"10.72500","0.15008","-0.46861"
"10.75000","0.15086","-0.46575"
"10.77500","0.15117","-0.47278"
"10.80000","0.15117","-0.47093"
"10.82500","0.15186","-0.47179"
"10.85000","0.15237","-0.47093"
"10.87500","0.15245","-0.47713"
"10.90000","0.15242","-0.47068"
"10.92500","0.15287","-0.47581"
"10.95000","0.15356","-0.48058"
"10.97500","0.15372","-0.47468"
"11.00000","0.15376","-0.47937"
"11.02500","0.15455","-0.48085"
"11.05000","0.15495","-0.48073"
"11.07500","0.15499","-0.48032"
"11.10000","0.15562","-0.48466"
"11.12500","0.15617","-0.48174"
"11.15000","0.15626","-0.48392"
"11.17500","0.15662","-0.48822"
"11.20000","0.15733","-0.48512"
"11.22500","0.15753","-0.48577"
"11.25000","0.15751","-0.49099"
"11.27500","0.15770","-0.48868"
"11.30000","0.15850","-0.48929"
"11.32500","0.15879","-0.49386"
"11.35000","0.15879","-0.49337"
"11.37500","0.15936","-0.49256"
"11.40000","0.15996","-0.49506"
"11.42500","0.16007","-0.49861"
"11.45000","0.16047","-0.49327"
"11.47500","0.16116","-0.49973"
"11.50000","0.16134","-0.49883"
"11.52500","0.16132","-0.49685"
"11.55000","0.16203","-0.50242"
"11.57500","0.16254","-0.50144"
"11.60000","0.16261","-0.50270"
"11.62500","0.16258","-0.50185"
"11.65000","0.16327","-0.50835"
"11.67500","0.16380","-0.50293"
"11.70000","0.16388","-0.50586"
"11.72500","0.16409","-0.50968"
"11.75000","0.16487","-0.50675"
"11.77500","0.16514","-0.51065"
"11.80000","0.16544","-0.50936"
"11.82500","0.16618","-0.51287"
"11.85000","0.16642","-0.51106"
"11.87500","0.16640","-0.51455"
"11.90000","0.16701","-0.51400"
"11.92500","0.16759","-0.51444"
"11.95000","0.16769","-0.51938"
"11.97500","0.16766","-0.51542"
"12.00000","0.16821","-0.51852"
"12.02500","0.16884","-0.52210"
"12.05000","0.16896","-0.52038"
"12.07500","0.16912","-0.52037"
"12.10000","0.16991","-0.52372"
"12.12500","0.17022","-0.52450"
"12.15000","0.17031","-0.52337"
"12.17500","0.17110","-0.52726"
"12.20000","0.17147","-0.52703"
"12.22500","0.17149","-0.52471"
"12.25000","0.17208","-0.53091"
"12.27500","0.17267","-0.52824"
"12.30000","0.17277","-0.52900"
"12.32500","0.17274","-0.53250"
"12.35000","0.17330","-0.53271"
"12.37500","0.17392","-0.53081"
"12.40000","0.17404","-0.53426"
"12.42500","0.17403","-0.53764"
"12.45000","0.17477","-0.53131"
"12.47500","0.17525","-0.53702"
"12.50000","0.17531","-0.53899"
"12.52500","0.17596","-0.53754"
"12.55000","0.17650","-0.53827"
"12.57500","0.17658","-0.54268"
"12.60000","0.17666","-0.54007"
"12.62500","0.17746","-0.54052"
"12.65000","0.17782","-0.54490"
"12.67500","0.17784","-0.54283"
"12.70000","0.17790","-0.54394"
"12.72500","0.17871","-0.54700"
"12.75000","0.17909","-0.54804"
"12.77500","0.17912","-0.54433"
"12.80000","0.17942","-0.55125"
"12.82500","0.18016","-0.54987"
"12.85000","0.18039","-0.55056"
"12.87500","0.18070","-0.55137"
"12.90000","0.18143","-0.55303"
"12.92500","0.18166","-0.55454"
"12.95000","0.18164","-0.55298"
"12.97500","0.18209","-0.55647"
"13.00000","0.18277","-0.55366"
"13.02500","0.18293","-0.56035"
"13.05000","0.18291","-0.55671"
"13.07500","0.18345","-0.55851"
"13.10000","0.18408","-0.56263"
"13.12500","0.18420","-0.56076"
"13.15000","0.18451","-0.56118"
"13.17500","0.18525","-0.56287"
"13.20000","0.18547","-0.56817"
"13.22500","0.18556","-0.56246"
"13.25000","0.18636","-0.56685"
"13.27500","0.18672","-0.57029"
"13.30000","0.18673","-0.56696"
"13.32500","0.18727","-0.56787"
"13.35000","0.18789","-0.57229"
"13.37500","0.18801","-0.57045"
"13.40000","0.18798","-0.57020"
"13.42500","0.18838","-0.57567"
"13.45000","0.18910","-0.57458"
"13.47500","0.18928","-0.57280"
"13.50000","0.18926","-0.57619"
"13.52500","0.18993","-0.57713"
"13.55000","0.19047","-0.57572"
"13.57500","0.19058","-0.57938"
"13.60000","0.19133","-0.58064"
"13.62500","0.19177","-0.58155"
"13.65000","0.19182","-0.57935"
"13.67500","0.19211","-0.58311"
"13.70000","0.19286","-0.58498"
"13.72500","0.19309","-0.58515"
"13.75000","0.19307","-0.58452"
"13.77500","0.19330","-0.58564"
"13.80000","0.19409","-0.59097"
"13.82500","0.19435","-0.58425"
"13.85000","0.19436","-0.59033"
"13.87500","0.19509","-0.59258"
"13.90000","0.19557","-0.59020"
"13.92500","0.19563","-0.58951"
"13.95000","0.19595","-0.59402"
"13.97500","0.19669","-0.59705"
"14.00000","0.19690","-0.58999"
"14.02500","0.19692","-0.59704"
"14.05000","0.19769","-0.59701"
"14.07500","0.19813","-0.59495"
"14.10000","0.19817","-0.59743"
"14.12500","0.19814","-0.60152"
"14.15000","0.19888","-0.59821"
"14.17500","0.19938","-0.59878"
"14.20000","0.19944","-0.60498"
"14.22500","0.19961","-0.60165"
"14.25000","0.20040","-0.60031"
"14.27500","0.20070","-0.60740"
"14.30000","0.20078","-0.60599"
"14.32500","0.20157","-0.60567"
"14.35000","0.20195","-0.60768"
"14.37500","0.20197","-0.60778"
"14.40000","0.20221","-0.61006"
"14.42500","0.20299","-0.60830"
"14.45000","0.20324","-0.61301"
"14.47500","0.20324","-0.61128"
"14.50000","0.20351","-0.61460"
"14.52500","0.20428","-0.61227"
"14.55000","0.20452","-0.61461"
"14.57500","0.20451","-0.61816"
"14.60000","0.20517","-0.61452"
"14.62500","0.20571","-0.61822"
"14.65000","0.20580","-0.61895"
"14.67500","0.20654","-0.62226"
"14.70000","0.20700","-0.61728"
"14.72500","0.20706","-0.62234"
"14.75000","0.20712","-0.62332"
"14.77500","0.20792","-0.62103"
"14.80000","0.20830","-0.62545"
"14.82500","0.20833","-0.62516"
"14.85000","0.20842","-0.62544"
"14.87500","0.20923","-0.62696"
"14.90000","0.20958","-0.62985"
"14.92500","0.20959","-0.62801"
"14.95000","0.21006","-0.62927"
"14.97500","0.21072","-0.63362"
"15.00000","0.21087","-0.63194"
"15.02500","0.21132","-0.63158"
"15.05000","0.21198","-0.63689"
"15.07500","0.21214","-0.63398"
"15.10000","0.21232","-0.63452"
"15.12500","0.21310","-0.63779"
"15.15000","0.21340","-0.63733"
"15.17500","0.21340","-0.63791"
"15.20000","0.21342","-0.63791"
"15.22500","0.21423","-0.64194"
"15.25000","0.21464","-0.63846"
"15.27500","0.21468","-0.64362"
"15.30000","0.21498","-0.64254"
"15.32500","0.21572","-0.64268"
"15.35000","0.21595","-0.64502"
"15.37500","0.21611","-0.64524"
"15.40000","0.21690","-0.64675"
"15.42500","0.21720","-0.64510"
"15.45000","0.21721","-0.65225"
"15.47500","0.21782","-0.64686"
"15.50000","0.21839","-0.64997"
"15.52500","0.21849","-0.65118"
"15.55000","0.21846","-0.65114"
"15.57500","0.21902","-0.65449"
"15.60000","0.21964","-0.65346"
"15.62500","0.21976","-0.65499"
"15.65000","0.21974","-0.65570"
"15.67500","0.22043","-0.65796"
"15.70000","0.22095","-0.65571"
"15.72500","0.22104","-0.66040"
"15.75000","0.22176","-0.66178"
"15.77500","0.22224","-0.65812"
"15.80000","0.22230","-0.66153"
"15.82500","0.22233","-0.66549"
"15.85000","0.22313","-0.66159"
"15.87500","0.22354","-0.66330"
"15.90000","0.22357","-0.66737"
"15.92500","0.22364","-0.66470"
"15.95000","0.22445","-0.66662"
"15.97500","0.22482","-0.67046"
"16.00000","0.22483","-0.66841"
"16.02500","0.22544","-0.66638"
"16.05000","0.22601","-0.67456"
"16.07500","0.22611","-0.66984"
"16.10000","0.22661","-0.66986"
"16.12500","0.22724","-0.67537"
"16.15000","0.22738","-0.67582"
"16.17500","0.22743","-0.67171"
"16.20000","0.22823","-0.67560"
"16.22500","0.22862","-0.67984"
"16.25000","0.22865","-0.67441"
"16.27500","0.22864","-0.67884"
"16.30000","0.22942","-0.68014"
"16.32500","0.22987","-0.68056"
"16.35000","0.22992","-0.67923"
"16.37500","0.23016","-0.68327"
"16.40000","0.23093","-0.68176"
"16.42500","0.23118","-0.68310"
"16.45000","0.23141","-0.68580"
"16.47500","0.23218","-0.68529"
"16.50000","0.23245","-0.68642"
"16.52500","0.23245","-0.68714"
"16.55000","0.23315","-0.68758"
"16.57500","0.23366","-0.68749"
"16.60000","0.23373","-0.69156"
"16.62500","0.23370","-0.68869"
"16.65000","0.23435","-0.69298"
"16.67500","0.23491","-0.69241"
"16.70000","0.23500","-0.69155"
"16.72500","0.23509","-0.69535"
"16.75000","0.23589","-0.69608"
"16.77500","0.23625","-0.69498"
"16.80000","0.23633","-0.69518"
"16.82500","0.23711","-0.70168"
"16.85000","0.23751","-0.69630"
"16.87500","0.23754","-0.69807"
"16.90000","0.23791","-0.70214"
"16.92500","0.23862","-0.70125"
"16.95000","0.23881","-0.69950"
"16.97500","0.23879","-0.70428"
"17.00000","0.23913","-0.70477"
"17.02500","0.23987","-0.70188"
"17.05000","0.24008","-0.70562"
"17.07500","0.24007","-0.70617"
"17.10000","0.24077","-0.70686"
"17.12500","0.24128","-0.70802"
"17.15000","0.24135","-0.71044"
"17.17500","0.24189","-0.70696"
"17.20000","0.24250","-0.71130"
"17.22500","0.24262","-0.71155"
"17.25000","0.24262","-0.71083"
"17.27500","0.24339","-0.71420"
"17.30000","0.24384","-0.71352"
"17.32500","0.24389","-0.71481"
"17.35000","0.24386","-0.71444"
"17.37500","0.24459","-0.71836"
"17.40000","0.24509","-0.71594"
"17.42500","0.24516","-0.71864"
"17.45000","0.24556","-0.71994"
"17.47500","0.24625","-0.71939"
"17.50000","0.24643","-0.72064"
"17.52500","0.24688","-0.72353"
"17.55000","0.24754","-0.72139"
"17.57500","0.24770","-0.72219"
"17.60000","0.24768","-0.72685"
"17.62500","0.24837","-0.72436"
"17.65000","0.24889","-0.72539"
"17.67500","0.24897","-0.72786"
"17.70000","0.24894","-0.72857"
"17.72500","0.24958","-0.72611"
"17.75000","0.25015","-0.73150"
"17.77500","0.25024","-0.72971"
"17.80000","0.25040","-0.73089"
"17.82500","0.25119","-0.73354"
"17.85000","0.25150","-0.73279"
"17.87500","0.25162","-0.73349"
"17.90000","0.25241","-0.73440"
"17.92500","0.25276","-0.73719"
"17.95000","0.25277","-0.73179"
"17.97500","0.25338","-0.73914"
"18.00000","0.25395","-0.73858"
"18.02500","0.25405","-0.73598"
"18.05000","0.25402","-0.73986"
"18.07500","0.25454","-0.74222"
"18.10000","0.25518","-0.74028"
"18.12500","0.25532","-0.73991"
"18.15000","0.25536","-0.74518"
"18.17500","0.25615","-0.74367"
"18.20000","0.25655","-0.74397"
"18.22500","0.25659","-0.74658"
"18.25000","0.25718","-0.74718"
"18.27500","0.25776","-0.74531"
"18.30000","0.25786","-0.74974"
"18.32500","0.25804","-0.74854"
"18.35000","0.25882","-0.74907"
"18.37500","0.25912","-0.75035"
"18.40000","0.25912","-0.75271"
"18.42500","0.25923","-0.75166"
"18.45000","0.26004","-0.75217"
"18.47500","0.26038","-0.75630"
"18.50000","0.26039","-0.75296"
"18.52500","0.26075","-0.75686"
"18.55000","0.26147","-0.75473"
"18.57500","0.26167","-0.75845"
"18.60000","0.26205","-0.75934"
"18.62500","0.26275","-0.75709"
"18.65000","0.26294","-0.76013"
"18.67500","0.26292","-0.76070"
"18.70000","0.26340","-0.76149"
"18.72500","0.26406","-0.75901"
"18.75000","0.26421","-0.76590"
"18.77500","0.26419","-0.76434"
"18.80000","0.26473","-0.76205"
"18.82500","0.26536","-0.76711"
"18.85000","0.26548","-0.76771"
"18.87500","0.26559","-0.76530"
"18.90000","0.26639","-0.76851"
"18.92500","0.26673","-0.77179"
"18.95000","0.26686","-0.76776"
"18.97500","0.26765","-0.76984"
"19.00000","0.26800","-0.77464"
"19.02500","0.26801","-0.77110"
"19.05000","0.26842","-0.76994"
"19.07500","0.26911","-0.77745"
"19.10000","0.26929","-0.77340"
"19.12500","0.26927","-0.77338"
"19.15000","0.26971","-0.77801"
"19.17500","0.27039","-0.77899"
